Job_ID,Operation:First,Operation:Middle,Operation:Later,Operation:Last,ProcessTime:Short,ProcessTime:Middle,ProcessTime:Long,RemainingTime:Short,RemainingTime:Middle,RemainingTime:Long,MachineLoadlight,MachineLoadHeavy,Priority,Operation,ProcessTime,ReaminingTime,MachineLoadLight,MachineLoadHeavy
5,0,0,0,1,0,1,0,1,0,0,3,2,3,10,5,0,3,2
6,0,0,0,1,0,1,0,1,0,0,1,1,2,10,5,0,1,1
8,0,0,0,1,0,1,0,1,0,0,1,1,1,10,5,0,1,1
4,0,0,0,1,0,1,0,1,0,0,0,2,4,10,6,0,0,2
10,0,0,0,1,0,0,1,1,0,0,3,2,4,10,10,0,3,2
9,0,0,0,1,0,0,1,1,0,0,1,3,2,10,11,0,1,3
11,0,0,0,1,0,0,1,1,0,0,4,1,6,10,13,0,4,1
14,0,0,0,1,0,0,1,1,0,0,1,0,5,10,17,0,1,0
15,0,0,1,0,0,1,0,1,0,0,2,0,3,9,5,1,2,0
12,0,0,1,0,0,0,1,1,0,0,1,3,6,9,11,1,1,3
3,0,0,1,0,0,0,1,1,0,0,1,0,5,9,17,1,1,0
2,0,0,1,0,0,1,0,1,0,0,2,2,1,9,3,2,2,2
7,0,0,1,0,0,1,0,1,0,0,2,0,2,9,5,2,2,0
1,0,0,1,0,0,0,1,1,0,0,3,2,4,9,10,2,3,2
13,0,0,1,0,0,0,1,1,0,0,0,2,6,9,6,3,0,2
2,0,0,1,0,1,0,0,1,0,0,2,2,1,8,1,5,2,2
5,0,0,1,0,0,1,0,1,0,0,1,1,3,9,3,5,1,1
8,0,0,1,0,0,1,0,1,0,0,2,0,1,9,5,5,2,0
6,0,0,1,0,0,0,1,1,0,0,0,2,2,9,6,5,0,2
15,0,0,1,0,0,1,0,1,0,0,1,2,3,8,2,6,1,2
2,0,0,1,0,0,0,1,1,0,0,1,3,1,7,11,6,1,3
4,0,0,1,0,0,0,1,1,0,0,1,0,4,9,17,6,1,0
7,0,0,1,0,0,0,1,1,0,0,4,1,2,8,13,7,4,1
5,0,0,1,0,0,1,0,1,0,0,0,2,3,8,6,8,0,2
15,0,0,1,0,0,0,1,1,0,0,4,1,3,7,11,8,4,1
13,0,0,1,0,0,0,1,1,0,0,4,1,6,8,18,9,4,1
8,0,0,1,0,1,0,0,1,0,0,2,0,1,8,1,10,2,0
10,0,0,1,0,0,1,0,1,0,0,1,3,4,9,3,10,1,3
6,0,0,1,0,0,1,0,1,0,0,1,3,2,8,5,11,1,3
9,0,0,1,0,0,0,1,1,0,0,4,1,2,9,11,11,4,1
8,0,0,1,0,0,0,1,1,0,0,4,1,1,7,13,11,4,1
12,0,0,1,0,0,1,0,1,0,0,1,1,6,8,5,12,1,1
1,0,0,1,0,0,0,1,1,0,0,1,0,4,8,17,12,1,0
10,0,0,1,0,1,0,0,1,0,0,0,3,4,8,2,13,0,3
11,0,0,1,0,0,1,0,1,0,0,3,2,6,9,5,13,3,2
5,0,0,1,0,1,0,0,1,0,0,1,2,3,7,2,14,1,2
10,0,0,1,0,0,0,1,1,0,0,0,2,4,7,6,15,0,2
6,0,0,1,0,0,1,0,1,0,0,2,2,2,7,3,16,2,2
5,0,0,1,0,0,0,1,1,0,0,2,2,3,6,7,16,2,2
12,0,0,1,0,0,1,0,1,0,0,0,1,6,7,2,17,0,1
14,0,0,1,0,0,0,1,1,0,0,4,1,5,9,13,17,4,1
2,0,0,1,0,0,0,1,1,0,0,0,2,1,6,15,17,0,2
3,0,0,1,0,1,0,0,1,0,0,1,2,5,8,2,18,1,2
11,0,0,1,0,1,0,0,1,0,0,1,2,6,8,2,18,1,2
12,0,0,1,0,0,1,0,1,0,0,0,3,6,6,2,19,0,3
6,0,0,1,0,0,0,1,1,0,0,3,2,2,6,10,19,3,2
15,0,0,1,0,0,0,1,1,0,0,1,0,3,6,17,19,1,0
7,0,0,1,0,1,0,0,0,1,0,0,1,2,7,2,20,0,1
11,0,0,1,0,0,1,0,0,1,0,1,1,6,7,3,20,1,1
3,0,0,1,0,0,0,1,0,1,0,4,1,5,7,18,20,4,1
10,0,0,1,0,0,1,0,0,1,0,2,0,4,6,5,21,2,0
12,0,1,0,0,0,0,1,0,1,0,4,1,6,5,11,21,4,1
7,0,0,1,0,1,0,0,0,1,0,2,2,2,6,1,22,2,2
9,0,0,1,0,1,0,0,0,1,0,2,0,2,8,1,22,2,0
9,0,0,1,0,1,0,0,0,1,0,0,1,2,7,2,23,0,1
7,0,1,0,0,0,0,1,0,1,0,0,2,1,5,15,23,0,2
11,0,0,1,0,0,0,1,0,1,0,1,0,6,6,17,23,1,0
4,0,0,1,0,0,0,1,0,1,0,1,3,4,8,18,23,1,3
5,0,1,0,0,0,0,1,0,1,0,4,1,3,5,18,23,4,1
8,0,0,1,0,0,1,0,0,1,0,2,2,1,6,3,24,2,2
9,0,0,1,0,0,1,0,0,1,0,2,2,2,6,3,25,2,2
10,0,1,0,0,0,1,0,0,1,0,2,2,4,5,3,26,2,2
13,0,0,1,0,0,1,0,0,1,0,1,3,6,7,5,27,1,3
8,0,1,0,0,0,0,1,0,1,0,3,2,1,5,10,27,3,2
9,0,1,0,0,0,0,1,0,1,0,0,2,2,5,13,28,0,2
1,0,0,1,0,1,0,0,0,1,0,0,1,4,7,2,29,0,1
10,0,1,0,0,0,0,1,0,1,0,4,1,4,4,13,29,4,1
6,0,1,0,0,0,0,1,0,1,0,4,1,2,5,18,29,4,1
14,0,0,1,0,0,1,0,0,1,0,0,1,5,8,2,30,0,1
1,0,0,1,0,1,0,0,0,1,0,1,2,4,6,2,31,1,2
13,0,0,1,0,0,1,0,0,1,0,1,3,6,6,3,32,1,3
2,0,1,0,0,0,0,1,0,1,0,4,1,1,5,11,32,4,1
14,0,0,1,0,0,0,1,0,1,0,0,2,5,7,13,32,0,2
12,0,1,0,0,0,0,1,0,1,0,1,0,6,4,17,32,1,0
1,0,1,0,0,0,1,0,0,1,0,0,2,3,5,3,33,0,2
13,0,1,0,0,0,0,1,0,1,0,0,2,5,5,15,35,0,2
1,0,1,0,0,1,0,0,0,1,0,2,2,3,4,1,36,2,2
15,0,1,0,0,0,0,1,0,1,0,1,3,3,5,16,36,1,3
1,0,1,0,0,0,1,0,0,1,0,1,3,3,3,3,37,1,3
8,0,1,0,0,0,0,1,0,1,0,0,2,1,4,13,37,0,2
3,0,0,1,0,1,0,0,0,1,0,0,3,5,6,2,38,0,3
7,0,1,0,0,0,0,1,0,1,0,1,0,1,4,17,38,1,0
3,0,1,0,0,0,1,0,0,1,0,2,2,5,5,3,40,2,2
1,0,1,0,0,0,1,0,0,1,0,2,0,3,2,5,40,2,0
11,0,1,0,0,0,0,1,0,1,0,0,2,6,5,6,40,0,2
4,0,0,1,0,1,0,0,0,1,0,0,1,4,7,2,41,0,1
9,0,1,0,0,1,0,0,0,1,0,0,3,2,4,2,41,0,3
5,0,1,0,0,0,1,0,0,1,0,1,3,3,4,5,41,1,3
10,0,1,0,0,1,0,0,0,1,0,1,2,4,3,2,42,1,2
4,0,0,1,0,1,0,0,0,1,0,2,2,4,6,1,43,2,2
3,0,1,0,0,0,1,0,0,1,0,0,2,5,4,3,43,0,2
2,0,1,0,0,0,1,0,0,1,0,3,2,1,4,5,43,3,2
9,0,1,0,0,0,0,1,0,1,0,1,3,2,3,11,43,1,3
4,0,1,0,0,0,0,1,0,1,0,0,2,4,5,13,44,0,2
10,0,1,0,0,0,0,1,0,1,0,0,2,4,2,15,44,0,2
14,0,0,1,0,0,1,0,0,1,0,2,0,5,6,5,45,2,0
1,1,0,0,0,0,0,1,0,1,0,1,3,3,1,11,45,1,3
5,0,1,0,0,1,0,0,0,1,0,0,1,3,3,2,46,0,1
3,0,1,0,0,0,1,0,0,1,0,2,0,5,3,5,46,2,0
11,0,1,0,0,0,1,0,0,1,0,2,0,6,4,5,46,2,0
6,0,1,0,0,0,0,1,0,1,0,1,3,2,4,16,47,1,3
2,0,1,0,0,1,0,0,0,0,1,2,0,1,3,1,48,2,0
5,0,1,0,0,1,0,0,0,0,1,0,3,3,2,2,48,0,3
12,0,1,0,0,0,1,0,0,0,1,1,3,6,3,3,49,1,3
2,0,1,0,0,0,0,1,0,0,1,1,0,1,2,17,49,1,0
13,0,1,0,0,1,0,0,0,0,1,2,2,5,4,1,50,2,2
14,0,1,0,0,0,1,0,0,0,1,0,2,5,5,3,50,0,2
8,0,1,0,0,0,1,0,0,0,1,1,3,1,3,5,50,1,3
5,1,0,0,0,0,0,1,0,0,1,0,2,3,1,15,50,0,2
3,0,1,0,0,1,0,0,0,0,1,2,2,5,2,1,51,2,2
11,0,1,0,0,0,1,0,0,0,1,1,3,6,3,3,51,1,3
13,0,1,0,0,0,1,0,0,0,1,2,0,5,3,5,51,2,0
12,0,1,0,0,0,1,0,0,0,1,1,2,6,2,2,52,1,2
3,1,0,0,0,0,1,0,0,0,1,1,1,5,1,5,52,1,1
15,0,1,0,0,0,1,0,0,0,1,1,3,3,4,5,52,1,3
14,0,1,0,0,0,1,0,0,0,1,2,2,5,4,2,53,2,2
11,0,1,0,0,1,0,0,0,0,1,0,3,6,2,2,54,0,3
12,1,0,0,0,0,1,0,0,0,1,2,2,6,1,3,54,2,2
9,0,1,0,0,0,1,0,0,0,1,3,2,2,2,5,54,3,2
7,0,1,0,0,1,0,0,0,0,1,2,0,1,3,1,55,2,0
14,0,1,0,0,1,0,0,0,0,1,2,0,5,3,1,55,2,0
8,0,1,0,0,0,0,1,0,0,1,1,0,1,2,17,55,1,0
11,1,0,0,0,1,0,0,0,0,1,2,0,6,1,1,56,2,0
13,0,1,0,0,0,1,0,0,0,1,0,1,5,2,2,56,0,1
14,0,1,0,0,0,1,0,0,0,1,1,2,5,2,2,56,1,2
7,0,1,0,0,0,1,0,0,0,1,2,2,1,2,3,56,2,2
4,0,1,0,0,0,1,0,0,0,1,2,2,4,4,3,57,2,2
15,0,1,0,0,0,0,1,0,0,1,0,2,3,3,13,57,0,2
14,1,0,0,0,0,1,0,0,0,1,1,3,5,1,3,58,1,3
13,1,0,0,0,0,1,0,0,0,1,3,2,5,1,5,58,3,2
7,1,0,0,0,0,0,1,0,0,1,3,2,1,1,10,59,3,2
9,1,0,0,0,0,0,1,0,0,1,1,0,2,1,17,59,1,0
10,1,0,0,0,0,0,1,0,0,1,1,0,4,1,17,59,1,0
4,0,1,0,0,0,0,1,0,0,1,4,1,4,3,13,60,4,1
6,0,1,0,0,0,1,0,0,0,1,2,0,2,3,5,63,2,0
2,1,0,0,0,0,1,0,0,0,1,1,3,1,1,3,66,1,3
6,0,1,0,0,0,0,1,0,0,1,0,2,2,2,13,68,0,2
15,0,1,0,0,0,0,1,0,0,1,0,2,3,2,6,70,0,2
8,1,0,0,0,0,0,1,0,0,1,0,3,1,1,15,72,0,3
4,0,1,0,0,0,1,0,0,0,1,1,1,4,2,3,73,1,1
4,1,0,0,0,0,1,0,0,0,1,2,0,4,1,5,76,2,0
15,1,0,0,0,0,1,0,0,0,1,3,2,3,1,5,76,3,2
6,1,0,0,0,1,0,0,0,0,1,2,0,2,1,1,81,2,0
Job_ID,Operation:First,Operation:Middle,Operation:Later,Operation:Last,ProcessTime:Short,ProcessTime:Middle,ProcessTime:Long,RemainingTime:Short,RemainingTime:Middle,RemainingTime:Long,MachineLoadlight,MachineLoadHeavy,Priority,Operation,ProcessTime,ReaminingTime,MachineLoadLight,MachineLoadHeavy
3,0,0,0,1,1,0,0,1,0,0,2,0,1,10,1,0,2,0
12,0,0,0,1,1,0,0,1,0,0,2,0,2,10,1,0,2,0
15,0,0,0,1,1,0,0,1,0,0,2,2,5,10,1,0,2,2
1,0,0,0,1,1,0,0,1,0,0,0,3,4,10,2,0,0,3
2,0,0,0,1,1,0,0,1,0,0,0,3,6,10,2,0,0,3
7,0,0,0,1,1,0,0,1,0,0,0,3,3,10,2,0,0,3
4,0,0,0,1,0,1,0,1,0,0,0,2,4,10,3,0,0,2
6,0,0,0,1,0,1,0,1,0,0,1,1,5,10,3,0,1,1
13,0,0,0,1,0,1,0,1,0,0,2,2,1,10,3,0,2,2
5,0,0,0,1,0,1,0,1,0,0,3,2,6,10,5,0,3,2
8,0,0,0,1,0,1,0,1,0,0,1,1,6,10,5,0,1,1
10,0,0,0,1,0,1,0,1,0,0,3,2,2,10,5,0,3,2
9,0,0,0,1,0,0,1,1,0,0,1,3,2,10,11,0,1,3
14,0,0,0,1,0,0,1,1,0,0,1,0,4,10,17,0,1,0
11,0,0,0,1,0,0,1,1,0,0,4,1,3,10,18,0,4,1
12,0,0,1,0,0,1,0,1,0,0,1,3,2,9,5,1,1,3
15,0,0,1,0,0,1,0,1,0,0,2,0,5,9,5,1,2,0
3,0,0,1,0,0,0,1,1,0,0,1,0,1,9,17,1,1,0
2,0,0,1,0,0,1,0,1,0,0,2,2,6,9,3,2,2,2
7,0,0,1,0,0,1,0,1,0,0,2,0,3,9,5,2,2,0
1,0,0,1,0,0,0,1,1,0,0,3,2,4,9,10,2,3,2
6,0,0,1,0,0,1,0,1,0,0,0,2,5,9,6,3,0,2
13,0,0,1,0,0,0,1,1,0,0,0,2,1,9,6,3,0,2
4,0,0,1,0,0,0,1,1,0,0,1,0,4,9,17,3,1,0
2,0,0,1,0,1,0,0,1,0,0,2,2,6,8,1,5,2,2
5,0,0,1,0,0,1,0,1,0,0,1,1,6,9,3,5,1,1
8,0,0,1,0,0,1,0,1,0,0,2,0,6,9,5,5,2,0
10,0,0,1,0,0,0,1,1,0,0,1,3,2,9,11,5,1,3
15,0,0,1,0,0,1,0,1,0,0,1,2,5,8,2,6,1,2
2,0,0,1,0,0,1,0,1,0,0,1,3,6,7,5,6,1,3
12,0,0,1,0,0,1,0,1,0,0,1,1,2,8,5,6,1,1
7,0,0,1,0,0,0,1,1,0,0,4,1,3,8,11,7,4,1
5,0,0,1,0,0,1,0,1,0,0,0,2,6,8,6,8,0,2
15,0,0,1,0,0,0,1,1,0,0,4,1,5,7,11,8,4,1
6,0,0,1,0,0,1,0,1,0,0,1,3,5,8,5,9,1,3
13,0,0,1,0,0,0,1,1,0,0,4,1,1,8,13,9,4,1
8,0,0,1,0,1,0,0,1,0,0,2,0,6,8,1,10,2,0
12,0,0,1,0,0,1,0,1,0,0,0,1,2,7,2,11,0,1
9,0,0,1,0,0,0,1,1,0,0,4,1,2,9,11,11,4,1
8,0,0,1,0,0,0,1,1,0,0,4,1,6,7,13,11,4,1
2,0,0,1,0,0,0,1,1,0,0,0,2,6,6,15,11,0,2
1,0,0,1,0,0,0,1,1,0,0,1,0,4,8,17,12,1,0
12,0,0,1,0,0,1,0,1,0,0,0,3,2,6,2,13,0,3
5,0,0,1,0,1,0,0,1,0,0,1,2,6,7,2,14,1,2
6,0,0,1,0,0,1,0,1,0,0,2,2,5,7,3,14,2,2
12,0,1,0,0,0,0,1,1,0,0,4,1,2,5,13,15,4,1
10,0,0,1,0,1,0,0,1,0,0,0,3,2,8,2,16,0,3
5,0,0,1,0,0,0,1,1,0,0,2,2,6,6,7,16,2,2
6,0,0,1,0,0,0,1,1,0,0,3,2,5,6,10,17,3,2
14,0,0,1,0,0,0,1,1,0,0,4,1,4,9,13,17,4,1
3,0,0,1,0,1,0,0,1,0,0,1,2,1,8,2,18,1,2
7,0,0,1,0,1,0,0,1,0,0,0,1,3,7,2,18,0,1
11,0,0,1,0,0,1,0,1,0,0,3,2,3,9,5,18,3,2
10,0,0,1,0,0,1,0,1,0,0,0,2,2,7,6,18,0,2
15,0,0,1,0,0,0,1,0,1,0,1,0,5,6,17,19,1,0
7,0,0,1,0,0,0,1,0,1,0,2,2,3,6,7,20,2,2
3,0,0,1,0,0,0,1,0,1,0,4,1,1,7,9,20,4,1
4,0,0,1,0,0,0,1,0,1,0,1,3,4,8,18,20,1,3
9,0,0,1,0,1,0,0,0,1,0,2,0,2,8,1,22,2,0
13,0,0,1,0,0,1,0,0,1,0,1,3,1,7,5,22,1,3
9,0,0,1,0,1,0,0,0,1,0,0,1,2,7,2,23,0,1
11,0,0,1,0,1,0,0,0,1,0,1,2,3,8,2,23,1,2
5,0,1,0,0,0,0,1,0,1,0,4,1,6,5,18,23,4,1
8,0,0,1,0,0,1,0,0,1,0,2,2,6,6,3,24,2,2
10,0,0,1,0,0,1,0,0,1,0,2,0,2,6,5,24,2,0
9,0,0,1,0,0,1,0,0,1,0,2,2,2,6,3,25,2,2
11,0,0,1,0,0,1,0,0,1,0,1,1,3,7,5,25,1,1
2,0,1,0,0,0,0,1,0,1,0,4,1,6,5,13,26,4,1
8,0,1,0,0,0,0,1,0,1,0,3,2,5,5,10,27,3,2
13,0,0,1,0,0,0,1,0,1,0,1,3,1,6,11,27,1,3
7,0,1,0,0,0,0,1,0,1,0,0,2,3,5,13,27,0,2
6,0,1,0,0,0,0,1,0,1,0,4,1,5,5,18,27,4,1
9,0,1,0,0,0,0,1,0,1,0,0,2,1,5,13,28,0,2
12,0,1,0,0,0,0,1,0,1,0,1,0,2,4,17,28,1,0
1,0,0,1,0,1,0,0,0,1,0,0,1,4,7,2,29,0,1
3,0,0,1,0,1,0,0,0,1,0,0,3,1,6,2,29,0,3
10,0,1,0,0,0,1,0,0,1,0,2,2,2,5,3,29,2,2
14,0,0,1,0,0,1,0,0,1,0,0,1,4,8,2,30,0,1
11,0,0,1,0,0,0,1,0,1,0,1,0,3,6,17,30,1,0
1,0,0,1,0,1,0,0,0,1,0,1,2,4,6,2,31,1,2
3,0,1,0,0,0,1,0,0,1,0,2,2,1,5,3,31,2,2
14,0,0,1,0,0,0,1,0,1,0,0,2,4,7,13,32,0,2
10,0,1,0,0,0,0,1,0,1,0,4,1,2,4,18,32,4,1
1,0,1,0,0,0,1,0,0,1,0,0,2,4,5,6,33,0,2
3,0,1,0,0,0,1,0,0,1,0,0,2,1,4,3,34,0,2
15,0,1,0,0,0,0,1,0,1,0,1,3,5,5,16,36,1,3
3,0,1,0,0,0,1,0,0,1,0,2,0,1,3,5,37,2,0
8,0,1,0,0,0,0,1,0,1,0,0,2,5,4,15,37,0,2
4,0,0,1,0,1,0,0,0,1,0,0,1,4,7,2,38,0,1
13,0,1,0,0,0,0,1,0,1,0,0,2,1,5,13,38,0,2
1,0,1,0,0,1,0,0,0,1,0,2,2,4,4,1,39,2,2
2,0,1,0,0,0,1,0,0,1,0,3,2,6,4,5,39,3,2
4,0,0,1,0,1,0,0,0,1,0,2,2,4,6,1,40,2,2
1,0,1,0,0,0,0,1,0,1,0,1,3,4,3,11,40,1,3
7,0,1,0,0,0,0,1,0,1,0,1,0,3,4,17,40,1,0
9,0,1,0,0,1,0,0,0,1,0,0,3,1,4,2,41,0,3
5,0,1,0,0,0,1,0,0,1,0,1,3,6,4,5,41,1,3
4,0,1,0,0,0,0,1,0,1,0,0,2,4,5,13,41,0,2
3,0,1,0,0,1,0,0,0,1,0,2,2,1,2,1,42,2,2
3,1,0,0,0,0,1,0,0,1,0,1,1,1,1,3,43,1,1
9,0,1,0,0,0,1,0,0,1,0,1,3,1,3,3,43,1,3
2,0,1,0,0,1,0,0,0,1,0,2,0,6,3,1,44,2,0
6,0,1,0,0,0,1,0,0,1,0,1,3,5,4,3,45,1,3
14,0,0,1,0,0,1,0,0,1,0,2,0,4,6,5,45,2,0
12,0,1,0,0,0,0,1,0,1,0,1,3,2,3,11,45,1,3
2,0,1,0,0,0,0,1,0,1,0,1,0,6,2,17,45,1,0
5,0,1,0,0,1,0,0,0,1,0,0,1,6,3,2,46,0,1
9,0,1,0,0,0,0,1,0,0,1,3,2,1,2,10,46,3,2
11,0,1,0,0,0,0,1,0,0,1,0,2,3,5,6,47,0,2
5,0,1,0,0,1,0,0,0,0,1,0,3,6,2,2,48,0,3
6,0,1,0,0,0,1,0,0,0,1,2,0,5,3,5,48,2,0
10,0,1,0,0,1,0,0,0,0,1,1,2,2,3,2,50,1,2
14,0,1,0,0,0,0,1,0,0,1,0,2,3,5,6,50,0,2
5,1,0,0,0,0,0,1,0,0,1,0,2,6,1,13,50,0,2
13,0,1,0,0,0,1,0,0,0,1,2,2,1,4,2,51,2,2
1,0,1,0,0,0,1,0,0,0,1,2,0,4,2,5,51,2,0
15,0,1,0,0,0,1,0,0,0,1,1,3,5,4,5,52,1,3
8,0,1,0,0,0,0,1,0,0,1,1,3,5,3,11,52,1,3
10,0,1,0,0,0,0,1,0,0,1,0,2,2,2,13,52,0,2
11,0,1,0,0,0,1,0,0,0,1,2,0,3,4,5,53,2,0
13,0,1,0,0,0,1,0,0,0,1,2,0,1,3,5,53,2,0
6,0,1,0,0,0,0,1,0,0,1,0,2,5,2,15,53,0,2
4,0,1,0,0,0,1,0,0,0,1,2,2,4,4,3,54,2,2
14,0,1,0,0,1,0,0,0,0,1,2,2,3,4,1,56,2,2
12,0,1,0,0,0,1,0,0,0,1,1,2,2,2,2,56,1,2
1,1,0,0,0,0,0,1,0,0,1,1,3,4,1,11,56,1,3
9,1,0,0,0,0,0,1,0,0,1,1,0,1,1,17,56,1,0
7,0,1,0,0,1,0,0,0,0,1,2,0,3,3,1,57,2,0
14,0,1,0,0,1,0,0,0,0,1,2,0,3,3,1,57,2,0
4,0,1,0,0,0,0,1,0,0,1,4,1,4,3,13,57,4,1
15,0,1,0,0,0,0,1,0,0,1,0,2,5,3,13,57,0,2
13,0,1,0,0,0,1,0,0,0,1,0,1,1,2,2,58,0,1
14,0,1,0,0,0,1,0,0,0,1,1,2,3,2,2,58,1,2
7,0,1,0,0,0,1,0,0,0,1,2,2,3,2,3,58,2,2
12,1,0,0,0,0,1,0,0,0,1,2,2,2,1,3,58,2,2
11,0,1,0,0,0,0,1,0,0,1,1,3,3,3,16,58,1,3
13,1,0,0,0,0,1,0,0,0,1,3,2,1,1,5,60,3,2
14,1,0,0,0,0,0,1,0,0,1,1,3,3,1,11,60,1,3
7,1,0,0,0,0,1,0,0,0,1,3,2,3,1,5,61,3,2
2,1,0,0,0,0,1,0,0,0,1,1,3,6,1,3,62,1,3
8,0,1,0,0,0,0,1,0,0,1,1,0,5,2,17,63,1,0
10,1,0,0,0,0,0,1,0,0,1,1,0,2,1,17,65,1,0
6,1,0,0,0,1,0,0,0,0,1,2,0,5,1,1,68,2,0
4,0,1,0,0,0,1,0,0,0,1,1,1,4,2,3,70,1,1
15,0,1,0,0,0,1,0,0,0,1,0,2,5,2,3,70,0,2
4,1,0,0,0,0,1,0,0,0,1,2,0,4,1,5,73,2,0
15,1,0,0,0,0,1,0,0,0,1,3,2,5,1,5,73,3,2
11,0,1,0,0,1,0,0,0,0,1,0,3,3,2,2,74,0,3
11,1,0,0,0,1,0,0,0,0,1,2,0,3,1,1,76,2,0
8,1,0,0,0,1,0,0,0,0,1,0,3,5,1,2,80,0,3
Job_ID,Operation:First,Operation:Middle,Operation:Later,Operation:Last,ProcessTime:Short,ProcessTime:Middle,ProcessTime:Long,RemainingTime:Short,RemainingTime:Middle,RemainingTime:Long,MachineLoadlight,MachineLoadHeavy,Priority,Operation,ProcessTime,ReaminingTime,MachineLoadLight,MachineLoadHeavy
3,0,0,0,1,1,0,0,1,0,0,2,0,2,10,1,0,2,0
12,0,0,0,1,1,0,0,1,0,0,2,0,5,10,1,0,2,0
15,0,0,0,1,1,0,0,1,0,0,2,2,3,10,1,0,2,2
1,0,0,0,1,1,0,0,1,0,0,0,3,4,10,2,0,0,3
2,0,0,0,1,1,0,0,1,0,0,0,3,3,10,2,0,0,3
7,0,0,0,1,1,0,0,1,0,0,0,3,5,10,2,0,0,3
6,0,0,0,1,0,1,0,1,0,0,1,1,6,10,3,0,1,1
8,0,0,0,1,0,1,0,1,0,0,1,1,2,10,3,0,1,1
13,0,0,0,1,0,1,0,1,0,0,2,2,4,10,3,0,2,2
5,0,0,0,1,0,1,0,1,0,0,3,2,4,10,5,0,3,2
9,0,0,0,1,0,1,0,1,0,0,1,3,1,10,5,0,1,3
4,0,0,0,1,0,1,0,1,0,0,0,2,2,10,6,0,0,2
10,0,0,0,1,0,0,1,1,0,0,3,2,6,10,10,0,3,2
11,0,0,0,1,0,0,1,1,0,0,4,1,6,10,13,0,4,1
14,0,0,0,1,0,0,1,1,0,0,1,0,1,10,17,0,1,0
15,0,0,1,0,0,1,0,1,0,0,2,0,3,9,5,1,2,0
12,0,0,1,0,0,0,1,1,0,0,1,3,5,9,11,1,1,3
3,0,0,1,0,0,0,1,1,0,0,1,0,2,9,17,1,1,0
2,0,0,1,0,0,1,0,1,0,0,2,2,3,9,3,2,2,2
7,0,0,1,0,0,1,0,1,0,0,2,0,5,9,5,2,2,0
1,0,0,1,0,0,0,1,1,0,0,3,2,4,9,10,2,3,2
6,0,0,1,0,0,1,0,1,0,0,0,2,6,9,3,3,0,2
8,0,0,1,0,0,1,0,1,0,0,2,0,2,9,5,3,2,0
13,0,0,1,0,0,0,1,1,0,0,0,2,4,9,6,3,0,2
2,0,0,1,0,1,0,0,1,0,0,2,2,3,8,1,5,2,2
5,0,0,1,0,0,1,0,1,0,0,1,1,4,9,3,5,1,1
9,0,0,1,0,0,0,1,1,0,0,4,1,1,9,13,5,4,1
15,0,0,1,0,0,1,0,1,0,0,1,2,3,8,5,6,1,2
2,0,0,1,0,0,0,1,1,0,0,1,3,3,7,11,6,1,3
6,0,0,1,0,0,0,1,1,0,0,1,3,6,8,15,6,1,3
4,0,0,1,0,0,0,1,1,0,0,1,0,2,9,17,6,1,0
7,0,0,1,0,0,0,1,1,0,0,4,1,5,8,13,7,4,1
8,0,0,1,0,1,0,0,1,0,0,2,0,2,8,1,8,2,0
5,0,0,1,0,0,1,0,1,0,0,0,2,4,8,6,8,0,2
8,0,0,1,0,0,0,1,1,0,0,4,1,2,7,11,9,4,1
13,0,0,1,0,0,0,1,1,0,0,4,1,4,8,11,9,4,1
10,0,0,1,0,0,1,0,1,0,0,1,3,6,9,3,10,1,3
15,0,0,1,0,0,0,1,1,0,0,4,1,3,7,18,11,4,1
12,0,0,1,0,0,1,0,1,0,0,1,1,5,8,3,12,1,1
1,0,0,1,0,0,0,1,1,0,0,1,0,4,8,17,12,1,0
10,0,0,1,0,1,0,0,1,0,0,0,3,6,8,2,13,0,3
11,0,0,1,0,0,1,0,1,0,0,3,2,6,9,5,13,3,2
5,0,0,1,0,1,0,0,1,0,0,1,2,4,7,2,14,1,2
12,0,0,1,0,0,1,0,1,0,0,0,1,5,7,2,15,0,1
10,0,0,1,0,0,1,0,1,0,0,0,2,6,7,6,15,0,2
5,0,0,1,0,1,0,0,1,0,0,2,2,4,6,2,16,2,2
12,0,0,1,0,0,1,0,1,0,0,0,3,5,6,2,17,0,3
14,0,0,1,0,0,0,1,1,0,0,4,1,1,9,9,17,4,1
2,0,0,1,0,0,0,1,1,0,0,0,2,3,6,15,17,0,2
9,0,0,1,0,1,0,0,1,0,0,2,0,1,8,1,18,2,0
3,0,0,1,0,1,0,0,1,0,0,1,2,2,8,2,18,1,2
11,0,0,1,0,0,1,0,1,0,0,1,2,6,8,2,18,1,2
5,0,1,0,0,0,0,1,1,0,0,4,1,4,5,18,18,4,1
9,0,0,1,0,1,0,0,1,0,0,0,1,1,7,2,19,0,1
12,0,1,0,0,0,0,1,0,1,0,4,1,5,5,11,19,4,1
7,0,0,1,0,1,0,0,0,1,0,0,1,5,7,2,20,0,1
8,0,0,1,0,0,1,0,0,1,0,2,2,2,6,3,20,2,2
11,0,0,1,0,0,1,0,0,1,0,1,1,6,7,3,20,1,1
13,0,0,1,0,0,0,1,0,1,0,1,3,4,7,11,20,1,3
3,0,0,1,0,0,0,1,0,1,0,4,1,2,7,18,20,4,1
6,0,0,1,0,0,1,0,0,1,0,2,2,6,7,3,21,2,2
9,0,0,1,0,0,1,0,0,1,0,2,2,1,6,3,21,2,2
